timestamp,timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
2025-03-19 15:42:00,1742398920.0,84510.86,84674.68,84510.86,84670.9,100.98155,8543649.8938475,7329.0,88.56898,7493555.9236089
2025-03-19 15:43:00,1742398980.0,84670.89,84734.71,84650.62,84716.99,68.60586,5810360.1035599,6181.0,55.07743,4664430.015019
2025-03-19 15:44:00,1742399040.0,84716.99,84730.43,84642.01,84704.0,36.46946,3088322.3491114,3807.0,13.74984,1164264.1975867
2025-03-19 15:45:00,1742399100.0,84703.35,84796.48,84686.27,84706.53,88.28888,7482402.080087,6362.0,54.1241,4586993.8476126
2025-03-19 15:46:00,1742399160.0,84706.53,84719.12,84579.85,84600.88,47.10317,3986186.1981094,5195.0,11.80346,998793.2851779
2025-03-19 15:47:00,1742399220.0,84600.89,84650.0,84580.39,84590.54,10.05736,851011.0726038,3545.0,3.09334,261747.9363749
2025-03-19 15:48:00,1742399280.0,84590.54,84630.44,84558.75,84606.23,10.68062,903501.159614,3843.0,6.31804,534438.7856461
2025-03-19 15:49:00,1742399340.0,84606.22,84727.58,84606.22,84711.62,11.88331,1006224.262124,2960.0,6.7741,573533.2817109
2025-03-19 15:50:00,1742399400.0,84711.63,84776.0,84711.63,84729.58,15.65257,1326485.6323371,3772.0,9.98662,846289.6382236
2025-03-19 15:51:00,1742399460.0,84729.58,84767.0,84729.58,84736.0,16.45488,1394654.0248725,2987.0,5.56277,471456.9598825
2025-03-19 15:52:00,1742399520.0,84736.0,84760.01,84691.35,84758.82,9.88144,837272.1392869,2277.0,5.10908,432886.5383364
2025-03-19 15:53:00,1742399580.0,84758.82,84880.0,84755.98,84860.0,38.46694,3262556.1384373,4042.0,32.40799,2748573.5372218
2025-03-19 15:54:00,1742399640.0,84860.01,84888.0,84812.01,84817.88,27.57652,2340217.3250226,3326.0,13.98361,1186804.6943355
2025-03-19 15:55:00,1742399700.0,84817.88,84857.06,84778.5,84790.5,17.52957,1486796.5399586,4817.0,8.08113,685409.4170706
2025-03-19 15:56:00,1742399760.0,84790.5,84853.04,84741.2,84766.65,11.01437,933964.3457514,3719.0,4.23065,358713.970095
2025-03-19 15:57:00,1742399820.0,84766.66,84787.28,84705.43,84743.15,17.01976,1442337.2750998,3899.0,8.50392,720659.4741004
2025-03-19 15:58:00,1742399880.0,84743.15,84743.16,84695.65,84705.89,13.08799,1108757.5029896,2494.0,8.77141,743099.234402
2025-03-19 15:59:00,1742399940.0,84705.88,84757.52,84700.25,84733.05,8.04876,681895.9538217,2506.0,4.60803,390407.1558776
2025-03-19 16:00:00,1742400000.0,84733.05,84826.09,84701.9,84701.91,23.74454,2012530.7244768,5020.0,9.4073,797463.2272745
2025-03-19 16:01:00,1742400060.0,84701.91,84750.0,84684.54,84684.54,21.33253,1807189.3701604,3359.0,5.07896,430246.069029
2025-03-19 16:02:00,1742400120.0,84684.54,84709.02,84652.39,84657.56,22.03347,1866019.9265694,3318.0,12.84191,1087647.7236922
2025-03-19 16:03:00,1742400180.0,84657.56,84679.0,84636.63,84644.26,16.2211,1373168.6238799,2721.0,4.45279,376935.0326353
2025-03-19 16:04:00,1742400240.0,84644.26,84644.26,84587.92,84587.92,14.35696,1214782.3840449,2544.0,3.27962,277486.0074811
2025-03-19 16:05:00,1742400300.0,84587.92,84591.35,84556.41,84556.44,13.73707,1161833.1862843,2375.0,5.73812,485298.8312763
2025-03-19 16:06:00,1742400360.0,84556.44,84601.57,84555.17,84585.29,10.86434,918892.7824291,3394.0,6.71446,567894.7251507
2025-03-19 16:07:00,1742400420.0,84585.3,84669.8,84581.01,84669.8,8.48709,718217.9881308,2737.0,5.70524,482793.1565971
2025-03-19 16:08:00,1742400480.0,84669.8,84799.64,84669.8,84783.48,46.25553,3919775.3947344,2777.0,44.14221,3740718.998199
2025-03-19 16:09:00,1742400540.0,84783.48,84826.29,84750.01,84750.01,54.79015,4645819.8301116,2752.0,28.3427,2403329.8277998
2025-03-19 16:10:00,1742400600.0,84750.0,84802.65,84741.99,84741.99,27.00231,2288491.6598588,3012.0,9.45133,801037.666001
2025-03-19 16:11:00,1742400660.0,84741.99,84793.48,84741.99,84753.47,11.5525,979263.2659012,2642.0,7.60122,644319.5150253
2025-03-19 16:12:00,1742400720.0,84753.47,84769.56,84551.5,84551.5,14.06282,1190480.8965937,4364.0,1.50937,127849.3961268
2025-03-19 16:13:00,1742400780.0,84551.51,84575.87,84485.17,84565.24,46.34697,3917234.0311078,3764.0,19.49214,1647851.5448277
2025-03-19 16:14:00,1742400840.0,84565.23,84565.23,84495.48,84506.52,17.72948,1498662.8069377,3166.0,3.48375,294468.0123233
2025-03-19 16:15:00,1742400900.0,84506.51,84512.36,84458.83,84500.0,26.96775,2278306.1888711,3158.0,7.28774,615706.4240874
